Avg Year,Type,Avg Deaths,,0
2015.333333,Interstate,83110,,
1994,Interstate,60931.66667,,
2004.333333,Interstate,286703.6667,,
2011.666667,Interstate,33762.66667,,
1997.333333,Interstate,277114.6667,,
2002.333333,Interstate,28865.66667,,
2015,Interstate,65932,,
2009.666667,Interstate,42053.66667,,
2005.333333,Interstate,89005,,
2002.333333,Interstate,24152,,
2009,Interstate,42967.33333,,
2005.333333,Interstate,92153.33333,,
2009,Interstate,36817,,
2007.333333,Interstate,80899.66667,,
1997,Interstate,279073.6667,,
2006.666667,Interstate,35422,,
2013,Interstate,51926.66667,,
2005.666667,Interstate,60386.33333,,
1999.333333,Intrastate,63920,,
2000.333333,Interstate,49690.33333,,
2005.666667,Interstate,55711,,
2000.333333,Interstate,67000.66667,,
2015.333333,Interstate,50125.66667,,
2017.666667,Interstate,94188.66667,,
1995.666667,Interstate,59211.33333,,
2011.666667,Interstate,33762.66667,,
2006.666667,Interstate,74270.33333,,
2003.333333,Interstate,338630,,
2006.333333,Interstate,31875.33333,,
1993.666667,Interstate,289893.6667,,
2003.666667,Interstate,40503.66667,,
2019,Interstate,114894.6667,,
1997,Intrastate,34014.66667,,
2005,Interstate,40493.33333,,
2009.333333,Interstate,103712.6667,,
2010,Interstate,63090.33333,,
2006.333333,Interstate,47700.66667,,
1996.333333,Interstate,34368.33333,,
2007.333333,Interstate,77932,,
2006,Interstate,47117.33333,,
2009.333333,Interstate,57157.33333,,
2011.333333,Interstate,58522,,
2009.333333,Interstate,29440.66667,,
2003.333333,Interstate,40855.66667,,
1999,Interstate,27162.66667,,
2010.333333,Interstate,75039.33333,,
1993.666667,One-sided violence,534771,,
2005.666667,Interstate,86118,,
2001.666667,Interstate,60220.66667,,
1999.666667,Interstate,59514,,
2009.333333,Interstate,77539,,
2013.333333,Interstate,56843.33333,,
2015,Interstate,60474,,
1996.333333,Interstate,35182,,
1998.333333,Interstate,277925.3333,,
2012,Interstate,36569.66667,,
2007,Interstate,21592.66667,,
1999,Interstate,286030.6667,,
2005.666667,Interstate,39944.66667,,
2003,Interstate,53133,,
2006.333333,Interstate,54329.33333,,
2002.333333,Interstate,25079.33333,,
1997,Interstate,32382.33333,,
2001,Interstate,47709.33333,,
2008,Interstate,41551,,
2010.666667,Interstate,108752.6667,,
2001.333333,Interstate,293435,,
2005.333333,Interstate,35457,,
2008.666667,Interstate,45355.66667,,
2013,Interstate,80399.66667,,
2005.666667,Interstate,45678.33333,,
2005.666667,Interstate,51622.66667,,
2016.333333,Interstate,86857,,
2013,Interstate,146713.3333,,
2016.333333,Interstate,86045.33333,,
1999,Interstate,44403,,
2010,Interstate,70726.33333,,
1997.333333,Interstate,33921.33333,,
2012.666667,Interstate,97827.66667,,
2001,Interstate,70088.66667,,
2000,Interstate,30741.66667,,
2007,Interstate,68349.66667,,
2003.333333,Interstate,23477.66667,,
2007,Interstate,78139.33333,,
1997.333333,Interstate,34180.66667,,
2007.666667,Interstate,24892,,
2001,Interstate,24997.33333,,
2001,Interstate,59801.66667,,
2006.666667,Interstate,55255.33333,,
2003.333333,Interstate,61561,,
1997.666667,Interstate,39715.33333,,
2017.333333,Interstate,90591,,
2006.666667,Interstate,283689.3333,,
2004.333333,Interstate,43928,,
2001,Interstate,41720,,
2009,Interstate,40515,,
2010.666667,Interstate,63338,,
2016,Interstate,78559.33333,,
2006.333333,Interstate,52028.66667,,
2004,Interstate,56347.33333,,
2012.666667,Interstate,97827.66667,,
1999.333333,Interstate,24353.33333,,
2007.666667,Interstate,295598.6667,,
2004,Interstate,55857.66667,,
2006,Interstate,19903.66667,,
2011.333333,Interstate,40298.33333,,
2006.333333,Interstate,52990.33333,,
1996.666667,Interstate,41284.33333,,
2011.666667,Interstate,60921.66667,,
2007.666667,Interstate,295598.6667,,
1996.666667,Interstate,47426.33333,,
2009.333333,Interstate,51777.33333,,
2012.333333,Interstate,77629,,
2009,Interstate,44508.66667,,
2001.333333,Interstate,39761,,
2007.666667,Interstate,37210.66667,,
2013.333333,Interstate,58920,,
2010.666667,Interstate,146297,,
2003.666667,Interstate,48745.33333,,
2006,Interstate,45220,,
2001,Interstate,32252,,
1999.666667,Interstate,36202.66667,,
2002.666667,Interstate,56782,,
2006.666667,Interstate,42845,,
2000.333333,Interstate,52172.66667,,
2005.666667,Interstate,25321,,
2012.333333,Interstate,33976.33333,,
2004,Interstate,29152.33333,,
2005,Interstate,29644,,
2013,Interstate,76591.66667,,
1992,Interstate,49234.33333,,
2003.666667,Interstate,43272,,
2011.333333,Interstate,27843.33333,,
2008,Interstate,92659,,
2004.666667,Interstate,47946.66667,,
1996.333333,Interstate,41312.66667,,
2001.666667,Interstate,54264,,
2003.666667,Interstate,61359.66667,,
2010.333333,Interstate,52070.66667,,
2008,Interstate,57554.33333,,
2011.666667,Interstate,74727,,
2004,Interstate,16587.33333,,
2009.666667,Interstate,307302.3333,,
2007.333333,Interstate,45061.66667,,
2012,Interstate,45996,,
2001,Interstate,104222.3333,,
2003,Interstate,40038.33333,,
2007,Interstate,61783,,
2007,Interstate,41990.66667,,
2003.333333,Interstate,47054.33333,,
2007,Interstate,298261.3333,,
2004,Interstate,23488.66667,,
2013,Interstate,59336,,
2006.333333,Interstate,74897,,
1991,Interstate,60339.66667,,
2010.333333,Interstate,38733,,
2002.333333,Interstate,47539,,
1997.333333,Interstate,32454,,
2006.666667,Interstate,64643,,
1996,Interstate,38511.33333,,
1999,Interstate,33658,,
2009.666667,Interstate,37783.66667,,
2005.333333,Interstate,48631.66667,,
2002.666667,Interstate,24290.66667,,
2007,Interstate,36135,,
2007.333333,Interstate,33441.66667,,
2006.333333,Interstate,59760.66667,,
2010,Interstate,106309.3333,,
2011,Interstate,98896,,
1999,Interstate,286030.6667,,
2001.333333,Interstate,23375,,
1992.666667,Interstate,290212.6667,,
2013.333333,Interstate,101409.3333,,
2008.666667,Interstate,37912.33333,,
2006.666667,Interstate,39057,,
2010.666667,Interstate,65147.66667,,
1997,One-sided violence,524796,,
2000.333333,Interstate,68636.66667,,
2008.333333,Interstate,73811.66667,,
2008.333333,Interstate,32191.66667,,
2004,Interstate,47979.33333,,
2011,Interstate,56141.33333,,
2000.333333,Interstate,28768.66667,,
2003,Interstate,27663.66667,,
2008,Interstate,77558,,
2005.666667,Interstate,53196,,
2001,Interstate,29974.66667,,
1993.333333,Interstate,291667.6667,,
2006.666667,Interstate,42705,,
2006,Interstate,81868.66667,,
1995,Interstate,38305,,
2005.333333,Interstate,57254.33333,,
2007,Interstate,32585.33333,,
2012.333333,Interstate,82926.33333,,
2003.333333,Interstate,61561,,
2004.666667,Interstate,334587,,
1997,Interstate,292702,,
2004,Interstate,15603.66667,,
2007,Interstate,51140.33333,,
1998,Interstate,39071,,
2008.333333,Interstate,68240,,
2006.666667,Interstate,90713,,
1999,Interstate,39464,,
2004.333333,Interstate,277800.3333,,
2010,Interstate,106309.3333,,
2011.333333,Interstate,110070,,
2011.333333,Interstate,52543.33333,,
2005.333333,Interstate,47800.66667,,
2000.666667,Interstate,36857.66667,,
2000.666667,Interstate,25578.66667,,
2002,Interstate,56534.66667,,
2009,Interstate,42108.33333,,
2003,Interstate,28321.66667,,
2010.666667,Interstate,61076,,
1999.666667,Interstate,25581.33333,,
2011,Interstate,96846.33333,,
2007,Interstate,39774.33333,,
2005,Interstate,53703.66667,,
2014,Interstate,43046,,
2009.666667,Interstate,62392.66667,,
2005.666667,Interstate,79342,,
2002.666667,Interstate,37415.66667,,
2006.333333,Interstate,38703,,
2005,Interstate,63175.66667,,
2004,Interstate,23488.66667,,
2003,Interstate,41526,,
2000.666667,Interstate,30142,,
2009,Interstate,116456,,
2000.666667,Interstate,23101.33333,,
2006.666667,Interstate,55709.66667,,
1998,Intrastate,42602,,
2008.333333,Interstate,68578.66667,,
2009,Interstate,34604,,
1998.333333,Interstate,74529,,
1997.666667,Interstate,46644.33333,,
2008.666667,Interstate,85830.66667,,
2012.333333,Interstate,50591,,
2003,Interstate,21625.33333,,
2002.333333,Interstate,22667,,
2002.333333,Interstate,49426,,
2001.333333,Interstate,298815,,
2006,Interstate,91379,,
1994.666667,Interstate,39406.33333,,
2010,Interstate,75455.33333,,
2010,Interstate,37288.66667,,
2003.333333,Interstate,51606.66667,,
2007,Interstate,46165.33333,,
2010,Interstate,31954.33333,,
1998,Interstate,33768,,
2011.333333,Interstate,74944.66667,,
2006.666667,Interstate,95058,,
2000.333333,Interstate,34724.66667,,
2006.333333,Interstate,74897,,
2001.666667,Interstate,21168.66667,,
2002,Interstate,38803.66667,,
2008.666667,Interstate,318565.6667,,
2008.666667,Interstate,81265.33333,,
2007,Interstate,46165.33333,,
2010.333333,Interstate,105463.6667,,
2009,Interstate,87085.66667,,
2002.333333,Interstate,39887.33333,,
2000,Interstate,30741.66667,,
2000.333333,Interstate,34772.66667,,
2012.666667,Interstate,52415.33333,,
2001,Interstate,97560.66667,,
2011.666667,Interstate,82107.33333,,
2009.333333,Interstate,120142.3333,,
1991,Interstate,304403.3333,,
2002.666667,Interstate,61002,,
1994.333333,Interstate,58127.66667,,
2001.666667,Interstate,65543,,
2001.666667,Interstate,72423.33333,,
2003.666667,Interstate,25060.33333,,
2005.666667,Interstate,43541,,
2004.666667,Interstate,32658,,
2015.333333,Interstate,108285,,
2008.333333,Interstate,38934,,
2007.333333,Interstate,38775.66667,,
2009.666667,Interstate,318797,,
2003.666667,Interstate,27696,,
2006.333333,Interstate,50611,,
2018.666667,Interstate,78356.33333,,
2003.333333,Interstate,18962.33333,,
2004.333333,Interstate,300106,,
2008.333333,Interstate,85667.33333,,
2013,Interstate,49423.66667,,
2007.666667,Interstate,43056,,
2011,Interstate,72291.66667,,
1998.666667,Interstate,41074.33333,,
2017,Interstate,122837.3333,,
2006.333333,Interstate,40815.33333,,
2007.666667,Interstate,68730,,
2006,Interstate,79273.66667,,
1996.666667,Interstate,292870.6667,,
2002,Interstate,43129.33333,,
2001,Interstate,273264.6667,,
1999.333333,Interstate,52491.66667,,
2003.666667,Interstate,26476,,
1995.666667,Interstate,38094,,
2001.666667,Interstate,65679.33333,,
2003,Interstate,278001.6667,,
1994.666667,Interstate,47560.66667,,
2000.666667,Interstate,68359.66667,,
2009.666667,Interstate,112011,,
2009.333333,Interstate,47709.66667,,
2010.666667,Interstate,55823.66667,,
2014,Interstate,57738,,
2018.666667,Interstate,113793,,
2005.666667,Interstate,54630,,
2009,Interstate,65194.33333,,
2000,Interstate,32593.66667,,
2003.666667,Interstate,26476,,
2004.666667,Interstate,55275.33333,,
2015.666667,Interstate,79405,,
2001.333333,Interstate,25605,,
2004.333333,Interstate,278458.3333,,
1994.333333,Interstate,51055.33333,,
2006,Interstate,44692,,
1996,Interstate,48957.33333,,
2009,Interstate,40639.66667,,
2011.333333,Interstate,78559.33333,,
2014,Interstate,65306.66667,,
2010,Interstate,73057.66667,,
2010,Interstate,52242,,
2008.666667,Interstate,52633,,
1999.666667,Interstate,32305,,
2003,Interstate,28341.66667,,
2006,Interstate,57321.33333,,
2004.666667,Interstate,30938.33333,,
1993.666667,Interstate,59295,,
2017,Interstate,110162.3333,,
2005.333333,Interstate,23095,,
1995,Interstate,51081.66667,,
2009.666667,Interstate,87267,,
2005.666667,Interstate,59232.66667,,
2012.333333,Interstate,52369.33333,,
2002.666667,Interstate,36011.33333,,
2005.333333,Interstate,293157,,
2002.333333,Interstate,54748.33333,,
2000.666667,Interstate,51632.33333,,
2011,Interstate,76976.66667,,
2010.333333,Interstate,33933,,
2001.333333,Interstate,59774,,
2004.333333,Interstate,34822.66667,,
2012.333333,Interstate,113281.3333,,
2009,Interstate,28120,,
2001.333333,Interstate,63063.33333,,
2007.333333,Interstate,72781,,
2002.666667,Interstate,50885.33333,,
1999,Interstate,41352.33333,,
2007.666667,Interstate,59732.33333,,
2003.333333,Interstate,29126,,
2008,Interstate,77558,,
2006.333333,Interstate,44987.66667,,
2001.666667,Interstate,274457.6667,,
2005.333333,Interstate,94619,,
2010.333333,Interstate,75039.33333,,
2016,Interstate,78741.66667,,
2002.333333,Interstate,51246.66667,,
2015,Interstate,56226.66667,,
2009.666667,Interstate,64337,,
1997.333333,Interstate,37776.33333,,
2015.666667,Interstate,108656.3333,,
1998.333333,Interstate,30223,,
1995.666667,Interstate,38094,,
1999.333333,Interstate,27166,,
2013.333333,Interstate,75683.66667,,
2004.333333,Interstate,59271.66667,,
1998,Interstate,46495.66667,,
2011.666667,Interstate,74645.66667,,
2001.666667,Interstate,30714.66667,,
2008.333333,Interstate,58082,,
2002,Interstate,61750,,
2013.333333,Interstate,98652.33333,,
2002,Interstate,292267.6667,,
2008.333333,Interstate,27405.66667,,
2010,Interstate,111522,,
2001.333333,Interstate,284286.3333,,
2001.333333,Interstate,39761,,
2008.333333,Interstate,38934,,
2006.333333,Interstate,38451,,
1997,Interstate,34266.66667,,
2013.666667,Interstate,65475.33333,,
2016.333333,Interstate,59874,,
2008.333333,Interstate,30903.66667,,
2016,Interstate,72927,,
1998.666667,Interstate,37878.33333,,
2011,Interstate,47799,,
2007.666667,Interstate,96422.66667,,
2013.666667,Interstate,91296,,
2003.333333,Interstate,48595.66667,,
2009.666667,Interstate,61954.33333,,
2016,Interstate,92411.33333,,
2010,Interstate,97165.33333,,
1998.666667,Interstate,29659,,
2018,Interstate,136541.6667,,
2004,Interstate,295095.6667,,
2010,Interstate,50610,,
1996,Interstate,43937,,
1994.666667,Interstate,41318.33333,,
2001.333333,Interstate,69580,,
2000.666667,Interstate,21021,,
2011,Interstate,37775.66667,,
2022.666667,Interstate,96110.33333,,
2013,Interstate,97650.33333,,
2013,Interstate,74234.33333,,
1998.666667,Interstate,42663.66667,,
2013.333333,Interstate,58098.33333,,
2003,Interstate,61428,,
1997.666667,Interstate,40752.33333,,
2019.333333,Interstate,110041,,
2000,Interstate,35417,,
2012.666667,Interstate,48295.66667,,
1992.333333,Interstate,52142,,
2009.666667,Interstate,31187,,
2013,Interstate,53954.33333,,
1998.666667,Interstate,37382.66667,,
2011.666667,Interstate,56074.33333,,
2012.333333,Interstate,60501.66667,,
2007.333333,Interstate,55159,,
2018.666667,Interstate,113930.6667,,
2001.666667,Interstate,30505.33333,,
2013,Interstate,74234.33333,,
2013,Interstate,55128.66667,,
2004.666667,Interstate,50112,,
2009.333333,Interstate,33227,,
1999,Interstate,30830,,
1999,Interstate,38730,,
2002.666667,Interstate,37415.66667,,
2012.666667,Interstate,87613.33333,,
2022,Interstate,145412.3333,,
2005,Interstate,56119.33333,,
2005.333333,Interstate,44344.33333,,
2003.333333,Interstate,55662.33333,,
2004.666667,Interstate,19419,,
1993,Interstate,43593,,
2010.666667,Interstate,40292,,
2009.666667,Interstate,307302.3333,,
1998,Interstate,28621,,
2001,Interstate,36247.66667,,
2006,Interstate,52570,,
2015,Interstate,89822.66667,,
2010,Interstate,74761.66667,,
2007.666667,Interstate,91022.33333,,
2007.333333,Interstate,46553,,
2007.333333,Interstate,63475.66667,,
2007.333333,Interstate,78725.33333,,
2003.333333,Interstate,63959,,
1995.333333,Interstate,50913,,
2010.333333,Interstate,66936,,
2002,Interstate,33371,,
2009.333333,Interstate,40462.33333,,
2007.666667,Interstate,79700,,
2018.333333,Interstate,71577.66667,,
2005,Interstate,284251.6667,,
2009.333333,Interstate,46047.66667,,
2008.333333,Interstate,119224,,
2003.666667,Interstate,20501.33333,,
2012,Interstate,112444,,
2002.666667,Interstate,43724.33333,,
2000.333333,Interstate,28521.33333,,
2005.333333,Interstate,43765,,
1998.333333,Interstate,28348,,
2018.333333,Interstate,118646.6667,,
2011.333333,Interstate,100049.6667,,
2008.333333,Interstate,29473.33333,,
2007.666667,Interstate,55543.33333,,
2014,Interstate,107230,,
2011.333333,Interstate,79548.66667,,
2003.666667,Interstate,97332.66667,,
2004,Interstate,299634.6667,,
1997.333333,Intrastate,36537.33333,,
2016.333333,Interstate,54267,,
2006.666667,Interstate,86028,,
2015,Interstate,112189.3333,,
2006.333333,Interstate,37381,,
2005.666667,Interstate,45678.33333,,
2020.333333,Interstate,103229.6667,,
2006.333333,Interstate,51714.33333,,
1999.333333,Interstate,28205.66667,,
1997.333333,Interstate,32454,,
2003.333333,Interstate,51174,,
1992,Intrastate,48918.33333,,
2008.333333,Interstate,82812.33333,,
1995.666667,Interstate,42480,,
2015.666667,Interstate,109605.6667,,
2010.666667,Interstate,32707.33333,,
2008,Interstate,41344.66667,,
2001.333333,Interstate,36212.66667,,
2003.333333,Interstate,28984.33333,,
2004.333333,Interstate,45646,,
2014.666667,Interstate,81429,,
2002.666667,Intrastate,91633.66667,,
2012.333333,Interstate,75058.33333,,
2006.666667,Interstate,42736.33333,,
2009.333333,Interstate,112689.3333,,
1996.333333,Interstate,39491.66667,,
2004,Interstate,90319.33333,,
2017,Interstate,121612.3333,,
2000.333333,Interstate,60969,,
2001,Interstate,32349.66667,,
2009.333333,Interstate,84461.33333,,
2008.666667,Interstate,85765,,
2001.666667,Interstate,31524.33333,,
2004.333333,Interstate,47414.33333,,
2004.666667,Interstate,43172,,
2002.666667,Interstate,58317,,
2000.666667,Interstate,42945.66667,,
2004.666667,Interstate,42273,,
2012.666667,Interstate,33180.66667,,
2010.666667,Interstate,34365.33333,,
2004.333333,Interstate,67215.33333,,
2013,Interstate,63278,,
2003.333333,Interstate,49107,,
2006.333333,Interstate,85555,,
2011,Interstate,58622,,
